song_id,song_name,song_popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,genre,artist_id,album_id
1lK8K3i4ooFEcCoCNHAmvl,Stormy Monday,38,0.518,0.223,-13.805,0.0338,0.459,0.000161,0.0479,0.34,143.628,264800,blues,29,331
7i8YfqTfMuGrADrOQTigrb,Got My Mojo Workin,37,0.525,0.638,-13.989,0.111,0.602,0.00256,0.0986,0.819,165.477,482627,blues,278,470
31NrEjRvAP4ot9Mj3DWIqa,Sweet Home Chicago,36,0.578,0.504,-14.441,0.0408,0.457,0.0041,0.0942,0.741,117.375,256533,blues,7,471
7a6dNBkRHict66PWnCqbqT,Trouble Blues,36,0.351,0.321,-12.563,0.0404,0.755,6.47E-06,0.14,0.315,146.903,200733,blues,279,472
2hPyG7NMpHAmOrmlSziAx2,Farther Up The Road,35,0.514,0.396,-10.466,0.0427,0.452,0,0.436,0.768,104.984,177307,blues,120,293
6rTKHtkWjoe7pRuyFSwwfX,Five Long Years,35,0.468,0.618,-7.543,0.0315,0.0744,0.000193,0.0704,0.689,93.554,287933,blues,228,473
77j9SlhRd4MBGU998c7dnw,Worried Life Blues,35,0.611,0.131,-13.966,0.0416,0.993,0.0159,0.0993,0.543,115.005,175293,blues,203,474
6MK4Omudz4gPzLCgvTXOXs,Im Ready,34,0.744,0.354,-13.479,0.044,0.789,0,0.0856,0.683,121.001,184907,blues,18,325
5lgfWxatYUKXvQEE1oTGDE,It Hurts Me Too,34,0.462,0.261,-14.986,0.0545,0.673,0.629,0.126,0.405,168.166,314373,blues,280,475
0jonK6wMWVKsG1UutRmfpX,Blues With A Feeling,33,0.427,0.518,-10.283,0.0389,0.839,0.00194,0.271,0.647,78.425,187773,blues,16,16
3xY7sD1mmOiCAeDfVZ4Qv5,Rock Me Baby,33,0.854,0.273,-14.585,0.0409,0.59,0.00245,0.0846,0.754,89.779,179813,blues,88,476
1msykqPE0qoZig4nb9khI0,Little Red Rooster,35,0.597,0.64,-7.719,0.0427,0.588,0,0.526,0.823,92.422,171827,blues,279,472
2k4k2Qytu2ZnYoqDOagNBV,I Hear You Knocking  Remastered 2002,32,0.469,0.383,-11.105,0.0405,0.642,0,0.251,0.664,98.013,112600,blues,281,477
5sNhJi3tY90NDSXvnRyElL,I Pity The Fool,34,0.681,0.433,-12.14,0.0566,0.663,7.79E-06,0.0792,0.556,74.971,160893,blues,120,293
1sdXpmB13AyaHaiSlgeITt,Reconsider Baby,32,0.468,0.276,-14.411,0.0462,0.469,0.000201,0.0627,0.705,185.579,239133,blues,29,478
6SoZkdugPfXghVpEEqSHCn,Baby What You Want Me To Do  Live At The New Era Club1963,30,0.384,0.491,-11.284,0.0465,0.674,7.33E-05,0.73,0.393,113.172,254166,blues,232,479
4E3Q2DOynwgP3VwBFf59kL,Key To The Highway,33,0.678,0.27,-14.12,0.0349,0.83,0.00128,0.186,0.705,79.472,163813,blues,16,324
02Ub2Xv4Vs3UEthDciGPvq,Forty Four,30,0.757,0.441,-15.771,0.0325,0.739,0.558,0.141,0.59,140.141,170000,blues,26,26
2Bi0JWdxDMaKPanNofJSdL,Im a Man,30,0.388,0.674,-11.495,0.0721,0.0342,0.305,0.23,0.758,144.338,159867,blues,282,480
1lEbKg3mNA97wDSAXj2xsY,Youve Got To Love Her With A Feeling,28,0.372,0.478,-6.785,0.0435,0.335,9.18E-06,0.284,0.368,173.032,225733,blues,101,481
6MrLjEmXy9IAPAX1mAKySE,Everyday I Have The Blues,30,0.573,0.722,-3.724,0.0418,0.676,3.23E-05,0.194,0.68,104.841,169707,blues,88,421
5PQAAHui3NDnxW1wm7blIz,Trouble In Mind,27,0.533,0.29,-11.551,0.0352,0.91,0.343,0.103,0.421,104.346,173160,blues,283,482
7HIBn41u0vLwDlJKjp8Nmk,Worried Life Blues,31,0.553,0.638,-10.595,0.0404,0.35,0.00268,0.0663,0.932,159.186,172867,blues,29,29
1uu03dv8HEchMBXcR08uke,Crosscut Saw,27,0.84,0.601,-8.706,0.0431,0.089,0.551,0.0333,0.969,122.496,154813,blues,33,483
5E5j6R646UhSlyahYReXwU,Caldonia,26,0.609,0.447,-12.999,0.0544,0.176,0.000516,0.134,0.913,149.684,174560,blues,284,484
4Eqa2PFcVgCWjBlj2Xw8wN,Mean Old World,30,0.487,0.349,-10.079,0.0275,0.803,0.000451,0.235,0.648,73.546,175467,blues,16,16
2eUyfVpeq45J3kQmAI78YZ,Nobody Knows You When Youre Down And Out,29,0.437,0.288,-10.797,0.0472,0.841,0.0039,0.131,0.182,178.593,274840,blues,88,485
1KLyyQ9B4URptPsozR44l8,Chained To The Rhythm,44,0.518,0.49,-7.817,0.0296,0.0777,0,0.109,0.306,75.488,262693,blues,285,486
1BIX2BQa6BroVxG6O97UWk,Thats How Love Is Made,46,0.502,0.414,-8.533,0.0339,0.124,0,0.0932,0.343,117.345,226987,blues,286,487
4qVesVecQYAJE6e7Pkwpcz,Hard Learned,28,0.455,0.257,-11.146,0.0307,0.778,0.000109,0.0487,0.294,125.771,217366,blues,287,488
3hhbDnFUb2bicI2df6VurK,River,73,0.635,0.184,-10.785,0.0456,0.665,0,0.146,0.177,128.424,240200,blues,288,489
0Oou2wDOZJFrNqRbDgOFir,The Breeze,27,0.538,0.47,-8.879,0.0446,0.508,0.000473,0.334,0.304,177.124,156159,blues,289,490
6SedHpk26DGo0uvpL0gyYL,Holy River,13,0.619,0.378,-7.45,0.0293,0.783,0.000369,0.112,0.51,131.066,187645,blues,290,491
47BdliCI9XP3HWl0CsR23A,Gullah Geechee,34,0.769,0.5,-7.143,0.0549,0.855,0,0.167,0.605,127.776,215969,blues,136,492
2G5z3Y9tvqTx4NWKsPHlC2,So Long Savior,37,0.704,0.789,-6.486,0.035,0.248,0.00152,0.0936,0.585,112.714,159428,blues,291,493
7ztepPjeNZuOUFCsEmlzDj,Good Thing,28,0.29,0.618,-9.993,0.0317,0.0129,0.0195,0.241,0.381,169.567,244011,blues,292,494
5MwOpeeCnMTXxTAtM9nsYr,Need To Know Basis,47,0.815,0.524,-9.482,0.0405,0.244,0.00111,0.101,0.567,98.946,119975,blues,293,495
08VbstN22j4jlgMemYE2xk,Bees Making Honey,36,0.727,0.34,-13.132,0.0414,0.62,1.93E-05,0.0834,0.595,98.69,169356,blues,294,496
7KX65PC1UZuImsUInThbav,Cold Little Heart  Radio Edit,69,0.629,0.58,-6.208,0.0278,0.357,0.000353,0.436,0.655,110.264,210300,blues,295,497
4GUaG3df9nbrj77GKEB76j,Forever You and Me,60,0.509,0.467,-4.94,0.0331,0.436,9.98E-06,0.0971,0.538,175.159,175593,blues,296,498
5fBjPtOxhgdpU6LNWLyVHv,Mad About You,59,0.599,0.377,-9.829,0.105,0.441,0.00813,0.105,0.543,74.314,213137,blues,297,499
3TQxkQsyJS03EUwl02Qaub,Soulfight,59,0.591,0.454,-8.851,0.0317,0.636,0,0.0793,0.198,123.379,392800,blues,298,500
0CuXzMEgFzuQhLEYQHYas4,This Too Shall Last,58,0.503,0.49,-8.553,0.0279,0.323,0.799,0.0873,0.68,148.884,222400,blues,299,501
0lEWIegMNMQ7W1ooB1zWT2,Sure Dont Miss You,58,0.667,0.586,-7.985,0.0283,0.334,2.96E-06,0.16,0.727,102.988,174520,blues,300,502
26HaY4D7AV0gVxmkz11bIz,Sound  Color,57,0.547,0.43,-7.393,0.0667,0.848,0.615,0.0825,0.175,114.732,182467,blues,301,503
2R4O7MgIrN35QXnyLKMFVl,Mrs.,55,0.706,0.354,-9.592,0.29,0.479,0,0.0734,0.376,119.793,242520,blues,288,494
4fwCa8XejynU81AhXovR9r,CRY,52,0.738,0.507,-6.991,0.0272,0.231,0.0014,0.0722,0.699,80.026,237244,blues,302,504
7t7VTdIZS01AfR2w2SHb17,Good To You,52,0.789,0.38,-10.662,0.0362,0.358,0.0207,0.0928,0.702,92.028,158855,blues,303,505
0f2zcrhhHT59aIGQvRlTZ1,One More Night,59,0.684,0.764,-5.342,0.0254,0.0129,0.000171,0.141,0.944,107.806,233413,blues,295,506
2a5qaGUrVHWAIrh0xmTADM,neve give up,53,0.573,0.494,-8.938,0.0735,0.48,0.0259,0.121,0.762,149.883,221476,blues,297,507
0Sox7tv3MK5h6AkFLUPHtY,Mistakes,51,0.753,0.39,-7.294,0.0403,0.371,0.000815,0.125,0.374,136.747,248387,blues,304,508
5fp7TUlIjOMdhNMkJJIvgx,Malibu Man,50,0.615,0.782,-4.683,0.0346,0.127,0.00165,0.078,0.902,105.736,216107,blues,305,509
7ITdt0me2VEjKchX3iPzKp,Souled Out On You,49,0.392,0.519,-7.438,0.031,0.526,0.000502,0.283,0.403,174.22,213093,blues,306,510
749IyqWQSErX4dT4pmcDOH,Eastham Prison Farm Blues  Stripped Back,49,0.817,0.202,-10.484,0.103,0.485,0,0.076,0.689,122.573,180500,blues,307,511
2iYYrWUWbIeRDFhywfvKLr,In The Night Time,49,0.679,0.728,-9.478,0.0325,0.0795,0.0127,0.151,0.748,120.014,188142,blues,308,512
0h04eWLXS72ITUgN4PKnLg,Light  Edit,49,0.285,0.613,-8.934,0.0328,0.113,0.0809,0.103,0.456,161.775,185373,blues,295,513
0hK8IwYBQwGbTgd7C5XyRZ,Diving Duck Blues,48,0.603,0.265,-11.627,0.0372,0.806,1.65E-06,0.12,0.71,131.188,268347,blues,101,514
1b44sEBiYyl35EbYDgNGfk,Step In,48,0.739,0.79,-4.503,0.0658,0.567,0.000322,0.1,0.492,117.394,155027,blues,309,515
2rNVmfuyXAfmvZfg8O9D92,Grass Is Greener,48,0.34,0.491,-7,0.0322,0.428,0.0397,0.226,0.248,176.309,254333,blues,310,516
1AsuZS5OuqOcftkRNXm5Hk,Get Real High,47,0.699,0.283,-14.164,0.105,0.497,0.00056,0.0996,0.51,140.136,247381,blues,311,517
6E39NM14yu6A6uFjuiQfZt,belladonna,47,0.586,0.401,-11.063,0.223,0.128,0.00472,0.263,0.405,115.951,195341,blues,297,507
2Y6JBUc0T7EW2VAA1p9acN,Nightflyer,46,0.482,0.333,-9.78,0.0636,0.705,0,0.106,0.414,73.271,295547,blues,312,518
4MF13EQrQftevIUwXcLQHS,Ice Cream  Cigarettes,46,0.743,0.448,-7.173,0.0317,0.816,5.07E-06,0.319,0.562,90.062,172240,blues,313,519
2lt3INbrnQEZz57tKA05Zy,Set Sail part I featuring Lamar Williams Jr.,46,0.797,0.273,-12.929,0.126,0.647,3.85E-06,0.101,0.635,88.024,297893,blues,314,520
2VO0kA8zIwG14cTDfPOGIH,Lhotel Serein,45,0.478,0.579,-7.107,0.0261,0.0252,0.107,0.649,0.355,158.008,252363,blues,315,521
5Oqrsrt3oEWvDibRQLbyYD,Aint Gotta Worry Child,45,0.595,0.461,-9.311,0.07,0.861,0.00678,0.143,0.767,85.171,185280,blues,316,522
7nl6fbpRrLAED8KR2pUgTp,The Lengths,45,0.404,0.508,-5.893,0.0265,0.952,0.000807,0.164,0.278,143.911,294933,blues,317,523
5ZwVWdXaJSMnqduVaDXKrn,Dont Let The Devil Ride,45,0.53,0.829,-4.572,0.0285,0.101,2.97E-05,0.113,0.565,96.87,165727,blues,318,524
3xEx3xxA06MuO4SGZ4jrkV,Empty Me Out,44,0.739,0.355,-10.571,0.0285,0.177,0.169,0.299,0.751,95.985,277675,blues,319,525
7vneiArcRtUop1FpF88CFd,Hit Em Back,44,0.624,0.935,-4.157,0.0455,0.003,1.32E-06,0.171,0.935,125.008,273982,blues,136,526
49YzZ6c0PalgJNqZSnfJrn,Over You,44,0.73,0.679,-3.994,0.0273,0.00209,0.000256,0.114,0.796,111.959,161676,blues,320,527
5yuqWMCOtMY0IBaQCBzqT5,Set My Soul on Fire,43,0.507,0.328,-10.767,0.0382,0.484,0,0.128,0.299,122.416,299680,blues,286,528
59pMk1hZKKYQw1itapEMCI,Amen,43,0.785,0.43,-9.453,0.0653,0.316,0.00159,0.0829,0.491,85.99,247478,blues,321,529
7piCuE6DVjnko9oTNTqVAO,Magnolia Blues,43,0.626,0.398,-10.749,0.0426,0.562,9.20E-05,0.108,0.254,82.002,208547,blues,322,530
5nVK0rgBaHqRioBoWBWS8f,Lost  Lonesome,42,0.363,0.249,-11.431,0.0346,0.926,0.000119,0.107,0.24,86.741,222853,blues,323,531
4kw9x3gkvWRNk3IIv6cYGW,Profit,42,0.572,0.379,-10.576,0.0303,0.734,0.00484,0.104,0.482,107.612,193787,blues,324,532
5e8EPbTXBC9nnXctV4CWB3,Roll With Me,41,0.73,0.288,-8.338,0.0285,0.759,0,0.0923,0.219,102.992,260333,blues,325,533
4DWr9jdFuoELQ06HLCnGeJ,Black Widow,41,0.616,0.701,-6.144,0.0536,0.021,2.95E-05,0.113,0.669,117.975,170440,blues,326,534
2aOFeTEHfs2fXvzBtpdfni,More Than Love,41,0.801,0.48,-8.023,0.0531,0.572,3.77E-05,0.116,0.745,137.015,187027,blues,293,495
2JF0vG0CsoDEjLZdd9QMm1,Thinking Bout Myself,41,0.644,0.53,-8.296,0.0884,0.787,0.0303,0.259,0.678,99.733,221214,blues,327,535
5xfYZuMVGuyh9L0LcVWjzE,Rock  Roll,41,0.532,0.473,-7.179,0.0295,0.647,8.03E-06,0.0753,0.345,145.072,290483,blues,328,536
4hDxqXmufOdDFlqnUqcamD,South Gotta Change,42,0.679,0.569,-8.151,0.0334,0.036,0,0.118,0.653,90.005,225267,blues,322,537
3kuHcdkHwdnxSOFrPiHkoj,Call Me A Fool Feat. Carla Thomas,41,0.495,0.537,-4.959,0.0296,0.754,0.0109,0.633,0.171,132.395,223880,blues,329,538
0cSJAbriuoamIYy7AfK2lr,Unchained,41,0.385,0.832,-4.9,0.0891,0.0313,0.000717,0.132,0.673,179.839,244536,blues,330,539
1jJeYe1XBYid6aiTcHlBC1,Wednesday Morning Atonement,41,0.403,0.611,-5.852,0.0323,0.308,0.0168,0.117,0.234,156.15,268733,blues,331,540
5sLY0cuhTdcKuJi674IWLx,Bubba Jones,41,0.406,0.609,-7.232,0.0451,0.332,0.000933,0.126,0.528,169.748,266013,blues,142,541
0oNrkWjdY3U8sZRJkcjbDP,Savior,40,0.48,0.641,-3.996,0.042,0.0694,0,0.107,0.487,68.184,223490,blues,332,542
7oCx2L4JBKi6wQYhXzT8FN,Hitchin a Ride,40,0.494,0.301,-13.896,0.0337,0.643,0.0102,0.0852,0.268,141.907,270821,blues,285,543
77iW0ZOavE4PDj9s7DsKqV,Long Black Electric Cadillac,40,0.493,0.642,-8.936,0.0457,0.285,0.0112,0.0909,0.884,165.657,205115,blues,333,544
7ubLP1DYpvxm4WMsRCKmmv,Colors  Acoustic,40,0.607,0.432,-7.466,0.0311,0.648,4.25E-06,0.308,0.429,171.548,323009,blues,334,545
0tVw6rUAUI0w01PN9FQeyD,Down to the River,40,0.461,0.695,-6.918,0.0601,0.162,4.30E-05,0.121,0.771,152.249,231253,blues,286,528
3MLlB7G51LJaILSRUMfU2k,Neon Experience  Live from Vatnagarar,40,0.58,0.596,-8.237,0.0557,0.487,0.574,0.148,0.317,120.323,352721,blues,335,546
0H9gWRPB92lrwtjtQtdrwD,Oak Tree,40,0.546,0.256,-12.471,0.0304,0.882,0.589,0.108,0.209,99.828,180078,blues,336,547
4TN7nQty1SvMEwNxOaug0b,Got Love  Made In Muscle Shoals,39,0.625,0.732,-6.213,0.0672,0.128,0.00309,0.097,0.549,84.032,262427,blues,298,548
2ozeYfDCDYipVRTENpgCnT,Knew The Day Was Comin,39,0.538,0.847,-6.618,0.0442,0.0128,0.0154,0.144,0.595,102.613,130277,blues,293,495
1GxhXZons5WjLrGmiQDBhE,If Heaven Is A Hotel,39,0.909,0.438,-10.027,0.0635,0.598,0,0.0879,0.846,105.671,188520,blues,337,549
4nUXWGyJiovHzznNCQfqAW,Believe,38,0.479,0.567,-8.558,0.0289,0.188,0.00456,0.357,0.631,167.654,234274,blues,338,550
2ZJDEk5eGgQDG41n7BnqCU,So Far Gone,38,0.681,0.428,-9.531,0.109,0.347,0.481,0.0713,0.734,177.963,223962,blues,339,551
5kNEJJmeAV6e97ScR40e0q,Hooray Hooray,38,0.518,0.596,-9.053,0.0304,0.556,0.000121,0.361,0.768,136.828,259947,blues,101,552
0pom84iOS1iE0OCc1vWJBX,Love Like Theres No Tomorrow,39,0.485,0.286,-12.266,0.0462,0.934,0,0.331,0.327,70.634,144107,blues,286,553
1JPgqiQrBREyuJTnbL7ON0,How Deep is Your Love,38,0.858,0.16,-12.982,0.0532,0.8,6.08E-06,0.0901,0.574,110.078,248591,blues,340,554
6nUIuLITcryRxnLQ74YBeQ,I Know Ive Been Changed,36,0.61,0.202,-13.432,0.0323,0.732,0,0.418,0.482,110.627,157640,blues,341,555
09PAOMUiAjZho9HVkd5umo,Reap What You Sow,39,0.427,0.377,-12.516,0.038,0.293,0.000203,0.239,0.404,145.068,295667,blues,1,1
32BTFbqhSvYKftE0e8a8d4,I Shall Be Released,50,0.374,0.344,-10.654,0.0344,0.377,3.50E-05,0.0534,0.549,169.868,233000,blues,275,556
5AguTIx7t7HqEJHjlizHHs,Aint Nobodys Business,29,0.528,0.105,-17.27,0.0513,0.276,0.00309,0.0425,0.163,133.226,315373,blues,15,15
4xu0LW34dFEoHG1x65tQPx,Lonesome In My Bedroom,47,0.676,0.249,-13.598,0.0349,0.471,0.00712,0.128,0.48,79.828,385600,blues,342,557
0aIcFRGr88cGtlEJBuDub6,Do I Move You,46,0.386,0.511,-4.821,0.0375,0.802,0,0.2,0.548,162.693,164987,blues,275,558
56UsciEGCYrmCTSI3veuvC,As The Years Go Passing By,44,0.402,0.0982,-19.814,0.0401,0.356,0.194,0.358,0.191,141.54,464040,blues,343,559
5vbw9boDHRHLZiv90e2ZVx,A Man And The Blues,41,0.504,0.212,-16.756,0.0408,0.893,0.22,0.0817,0.233,108.629,383200,blues,53,560
46tOHo9SThlggrU2MiijEC,Reconsider Baby,41,0.405,0.654,-6.182,0.0364,0.000261,0.125,0.0825,0.409,133.438,411960,blues,344,561
769OeqqYJcSQjvVquDWfYf,Hummingbird,46,0.429,0.295,-14.464,0.0292,0.243,0.182,0.261,0.288,76.321,278640,blues,88,356
2bdapwYVEGpGWxlx3iooAB,Backlash Blues,44,0.672,0.643,-5.361,0.0364,0.798,1.49E-05,0.0744,0.807,115.566,148827,blues,275,558
4ADzk9oX44sCGJPE5OjNcW,Hard Times No One Knows Better Than I,40,0.56,0.161,-12.981,0.0369,0.981,0.003,0.136,0.299,116.679,175773,blues,345,562
364TGoiK2nPK0YYa4Z4p2Y,Friendship,40,0.912,0.194,-14.84,0.0444,0.556,0,0.107,0.445,117.032,246827,blues,346,563
71auWR3IZdhDv3M8RZsqIF,As The Years Go Passing By,40,0.423,0.271,-14.806,0.0354,0.39,0.597,0.283,0.332,183.532,226600,blues,33,564
4zy2Th0CDzOyNwbTODygmj,1215 Slow Goonbash Blues,39,0.425,0.444,-12.277,0.0431,0.634,0.663,0.294,0.639,156.392,566960,blues,347,565
1WeX8wcU8FDEZxWurJLU0r,Three Oclock Blues,41,0.389,0.439,-7.539,0.0379,0.948,0.00143,0.188,0.587,70.849,183293,blues,88,421
3hLxjGBGvO1VF3p6BMPn8x,Gamblers Blues,39,0.373,0.546,-10.574,0.0721,0.125,0.0756,0.114,0.469,180.938,341173,blues,1,1
6SVMrke6GfTo8VFWaDH8Yu,Taint Nobodys Bizness If I Do,39,0.529,0.108,-15.96,0.0423,0.889,0.00727,0.264,0.213,158.223,421667,blues,348,566
0bOzDaUYbUVWMLtl8DNt8L,Get Back To The Land,38,0.628,0.179,-11.233,0.031,0.958,0.00673,0.0943,0.327,112.815,266351,blues,296,567
2B8TnS5nJijlzuORGs3RKy,She Caught the Katy and Left Me a Mule to Ride,38,0.572,0.407,-11.61,0.0563,0.75,3.70E-05,0.0792,0.895,207.425,208733,blues,101,361
3VCttwuRuGlFuCY4bgZKDD,Stand Up,37,0.617,0.264,-11.071,0.0539,0.718,0.000428,0.124,0.213,153.893,290973,blues,349,568
0qutFw4ww1oFyEfkVk0uMD,No Headstone on My Grave,37,0.552,0.365,-8.907,0.0375,0.647,0.0194,0.246,0.533,94.855,199227,blues,350,569
55mwnnVCq90cdzFro3UFGZ,Gospel Groove,38,0.439,0.37,-13.632,0.0548,0.791,0.259,0.351,0.399,96.265,255947,blues,347,570
2YRF157SH4KOtDlaVjHoaB,Blue Jean Blues,36,0.614,0.257,-14.011,0.0439,0.481,0.0156,0.0801,0.28,131.068,279173,blues,351,571
4vl2dLCKiTjkPGFRGchtuL,Sittin And Cryin The Blues,34,0.466,0.0271,-19.016,0.0367,0.895,3.59E-05,0.0817,0.0896,134.064,203227,blues,10,572
5CfGXaEPnhwqAlhX2PJmy4,Its a Mans Mans Mans World,34,0.336,0.493,-5.55,0.0285,0.41,0.000246,0.0632,0.383,76.921,271199,blues,352,573
7LZlJz418kxtuK3QkGvL15,So Easy To Love You,34,0.524,0.274,-15.177,0.0528,0.0958,0.04,0.0184,0.258,119.725,442347,blues,353,574
1OhUmE8Wkw1KBXx2gQcOo9,I Just Want To Make Love To You  Single Version,34,0.521,0.369,-8.364,0.0694,0.579,9.85E-05,0.265,0.293,81.219,170800,blues,18,418
4O8Pc1phUqqhlFygKxPSBp,Im on My Way,32,0.401,0.296,-14.412,0.0363,0.658,0.067,0.112,0.571,153.426,191356,blues,354,575
6MT9ikZ0SnOU48rBMReIAT,A Few Good Years,32,0.323,0.613,-5.997,0.0471,0.479,0.0254,0.122,0.259,83.861,287667,blues,53,576
6CTNoKveaQYSOhvYWJUAHl,Is It Over,31,0.322,0.562,-6.418,0.0266,0.284,0.000856,0.139,0.492,140.105,270104,blues,355,577
3knwd2whi9QUViKgWCsixF,The Little Red Rooster,33,0.477,0.29,-18.066,0.0374,0.554,0.178,0.283,0.727,122.589,215203,blues,10,578
4oNnxT1kVOAcAYkt8gxXAS,Celebrated Walkin Blues,31,0.509,0.341,-12.555,0.0654,0.519,1.31E-05,0.0867,0.515,130.023,531960,blues,101,101
0l0wYl68QJuudGMyG7tlEu,Riding Out The Storm,31,0.534,0.631,-6.856,0.0331,0.00996,4.42E-06,0.11,0.654,89.177,278874,blues,356,579
67sHV5ccX8EreM66hq6cbv,I Got the Blues,29,0.601,0.244,-14.212,0.112,0.839,0.0005,0.0505,0.656,72.366,175133,blues,25,580
4iSvnsxzZBte3qgstEd5qI,Better Day,29,0.552,0.293,-14.803,0.0363,0.657,0,0.16,0.558,86.514,184000,blues,71,581
2I5D6pMboqouze5XiRNK0D,I Dont Know What Youve Got,29,0.416,0.662,-3.37,0.0336,0.749,0.000104,0.127,0.45,174.012,289267,blues,357,582
7d38lTzElTueMVLNQ0nihe,Dr. Feelgood Love Is Serious Business,28,0.631,0.4,-7.944,0.0358,0.591,1.67E-06,0.13,0.452,139.888,198560,blues,358,583
6ZNz2aaMwy8yaQzlnT9507,Uncloudy Day,28,0.509,0.308,-12.477,0.0824,0.988,4.31E-05,0.117,0.176,185.613,177360,blues,341,555
0QCa6CGQJvYs5190mDePQP,Just No Getting Over You Dream Cruise,31,0.722,0.92,-1.773,0.04,0.465,0.00336,0.088,0.931,116.058,280987,blues,357,584
3BPogMgZeF4e3l71x2ax4w,We Go Back feat. Mavis Staples,43,0.658,0.456,-6.643,0.0602,0.859,1.03E-06,0.101,0.286,91.027,279840,blues,53,585
3wgjaBZogGtRyVI6Picwd3,Pink Turns To Red,36,0.633,0.866,-5.032,0.0353,0.0198,0,0.23,0.893,123.959,208416,blues,136,492
3yrV9iFHJYULuE8jogoPec,High Is Low,36,0.371,0.906,-4.887,0.0834,0.0512,0.828,0.276,0.479,135.069,259307,blues,359,586
2IwhGWbdmfMZMZ9JE4GiDN,End Of The Line,46,0.689,0.633,-8.08,0.038,0.421,5.76E-06,0.0969,0.729,139.959,252533,blues,170,587
6YqNOEJY1xQw1Zbgxa10Bu,Blue Blue Water,11,0.309,0.423,-4.14,0.0287,0.798,0.000377,0.106,0.285,173.474,197389,blues,360,588
6ehBcXu26w7KT5ZMUHnEBj,Two Steps From The Blues,22,0.474,0.502,-6.602,0.025,0.0872,0.0666,0.0673,0.331,96.268,157853,blues,361,589
2SSuZ7fCreC6czcTtu2wfu,Heartache by the Pound,30,0.742,0.702,-6.646,0.0416,0.217,4.66E-05,0.126,0.615,90.946,189400,blues,362,590
419eddgUScgFJRyqwUV8mZ,Dry Run,42,0.67,0.438,-7.748,0.0294,0.159,3.73E-05,0.085,0.308,84.954,196939,blues,363,591
3DSBR09kCm9YmwjZ2p2HSd,Break on Free Radio Edit,26,0.689,0.822,-8.526,0.0417,0.00339,0.00355,0.203,0.961,131.977,226768,blues,364,592
62QWywMNsKrR05lOSYUAzg,Gunsmoke Blues feat. Jason Isbell,47,0.408,0.389,-7.055,0.0398,0.493,0.0892,0.119,0.28,171.666,188973,blues,53,593
2BabLfYnJvdWrDvgzNVYqE,Virginia Soil,33,0.697,0.578,-9.248,0.0382,0.663,0.000117,0.114,0.549,106.983,190436,blues,365,594
0DjSBXNU6jGMxsnrGdxw0i,Drifting From Town To Town,34,0.582,0.273,-12.028,0.0393,0.751,0.0702,0.118,0.685,80.128,186493,blues,55,345
0RGaAfyeo6VspXL6eK3l4l,I Like It When Its Stormy,42,0.516,0.817,-5.934,0.029,0.0574,0.000344,0.843,0.631,116.761,199493,blues,366,595
17v5PPcGy8FSN4n9xnKpUd,Im Just Getting Started,26,0.534,0.882,-6.65,0.199,0.0606,0.00301,0.0586,0.738,140.891,159886,blues,367,596
3MtPnzu1Q0PatrrMHsdfCB,Feel Like Going Home,42,0.507,0.646,-8.197,0.0288,0.331,0.00286,0.0883,0.856,155.046,275055,blues,368,597
0XfQWxtYE8OHwNQYV5tom9,I Like Games  Single Version,30,0.391,0.585,-10.139,0.0369,0.00115,0.284,0.702,0.351,93.256,261947,blues,369,598
6NC8TahwAZKURe6EolCBOv,Still The World Goes Round,27,0.671,0.804,-6.893,0.0454,0.363,5.48E-05,0.22,0.731,111.317,241481,blues,370,599
2zurVB1sxDSgt2EdGjaICS,Strong as Steel,26,0.649,0.746,-4.074,0.103,0.0993,5.47E-06,0.221,0.587,120.113,249107,blues,371,600
6nNCEcTFxYSaQVKLRrYCb9,In Blood,26,0.376,0.757,-6.305,0.0676,0.6,0.00268,0.36,0.608,107.456,245931,blues,372,601
36seRRquB1YkdjuTlrVc1V,Through Being Blue Over You,27,0.446,0.778,-4.777,0.0509,0.216,5.49E-05,0.205,0.528,99.741,231667,blues,373,602
5jH6P7e6RUGZnFGTeq3pUe,For the Love of Money,57,0.571,0.626,-6.929,0.0372,0.174,0.0017,0.111,0.523,97.191,211200,blues,317,603
4UXEchrcvlBwJgXzlYf7Fr,Sitting On Top Of The World,23,0.408,0.609,-7.739,0.0315,0.43,0.000285,0.71,0.491,183.169,233920,blues,374,604
6w23sxZepVSmRiTLDsP5ou,I Wish I Knew How It Would Feel To Be Free,37,0.739,0.79,-6.479,0.0357,0.49,0,0.923,0.812,110.666,222707,blues,375,605
3mtfFRcdAeHrrVnxbWpmI2,Ball of Fire,32,0.759,0.603,-6.278,0.0271,0.178,0.0141,0.117,0.631,110.006,231453,blues,376,606
5s9JvslFpJGbApkKXi3MjU,Star,25,0.309,0.894,-4.765,0.0583,0.00542,0,0.138,0.645,178.694,328000,blues,377,607
0OY3sKkXVVbp7foCuHPNZt,Livin for the Ones,26,0.523,0.883,-3.305,0.0376,0.132,3.56E-05,0.204,0.644,135.535,184760,blues,231,608
0F68k79FGPe5Rc468GZmF9,Great Minds Drink Alike  With Horns,26,0.595,0.891,-6.242,0.0595,0.198,0.0946,0.253,0.724,132.245,237514,blues,378,609
