artist_id,album_id,,
836,2078,,
835,2079,,
837,2080,,
839,2081,,
841,2082,,
842,2083,,
847,2084,,
849,2085,,
850,2086,,
853,2087,,
854,2088,,
251,2089,,
855,2090,,
858,2091,,
278,2092,,
861,2093,,
866,2094,,
1037,2095,,
275,2096,,
1038,2097,,
1039,2098,,
1038,2099,,
1037,2100,,
261,2101,,
283,2102,,
1040,2103,,
1041,2104,,
1037,2105,,
261,2106,,
1037,2107,,
1038,2108,,
261,2109,,
958,2110,,
1038,2111,,
1042,2112,,
283,2113,,
846,2114,,
846,2115,,
1038,2116,,
275,2117,,
890,2118,,
1043,2119,,
1037,2120,,
1044,2121,,
1045,2122,,
1039,2123,,
1046,2124,,
793,2125,,
871,2126,,
818,2127,,
966,2128,,
1047,2129,,
986,2130,,
1041,2131,,
858,2132,,
1046,2133,,
1048,2134,,
887,2135,,
1049,2136,,
958,2137,,
810,2138,,
1040,2139,,
788,2091,,
1050,2140,,
871,2141,,
827,2142,,
1051,2143,,
797,2144,,
900,2145,,
949,2146,,
870,2147,,
923,2148,,
814,2149,,
871,2150,,
793,2151,,
949,2152,,
900,2153,,
792,2154,,
976,2155,,
1052,2156,,
275,2157,,
850,2158,,
1053,2159,,
1054,2160,,
1055,2161,,
1056,2162,,
1057,2163,,
919,2164,,
829,2165,,
1048,2166,,
1058,2167,,
283,2168,,
814,2169,,
827,2170,,
796,2171,,
789,2172,,
801,2173,,
1059,2174,,
815,1857,,
800,2175,,
923,2176,,
1060,2177,,
788,2178,,
900,2179,,
1061,2180,,
1062,2181,,
831,2182,,
786,2183,,
900,2184,,
1063,2185,,
828,2186,,
786,2187,,
803,2188,,
1064,2189,,
814,2190,,
851,2191,,
783,2192,,
1065,2193,,
809,2194,,
784,2195,,
783,2196,,
795,2197,,
1066,2198,,
1067,2199,,
1068,2200,,
1069,2201,,
261,2202,,
1038,2203,,
1038,2204,,
890,1987,,
846,2205,,
1070,2206,,
1071,2207,,
797,2127,,
786,2208,,
810,2209,,
830,2210,,
846,2211,,
1039,2212,,
1041,2213,,
1047,2214,,
1072,2215,,
1038,2216,,
1073,2217,,
1074,2218,,
1041,2219,,
1014,2220,,
1073,2221,,
283,2222,,
232,2223,,
1039,2224,,
874,2225,,
1075,2226,,
1076,2227,,
1037,2228,,
996,2229,,
275,2230,,
1072,2231,,
1077,2232,,
1014,2151,,
1073,2233,,
1038,2234,,
874,2235,,
1078,2236,,
1079,2237,,
1080,2238,,
1081,2239,,
1047,2240,,
1050,2241,,
1082,2242,,
1083,2243,,
1072,2244,,
1041,2245,,
1047,2246,,
949,2247,,
261,2248,,
1038,2249,,
1037,2111,,
949,2250,,
1014,2251,,
1081,2252,,
1047,2253,,
996,2254,,
1084,2255,,
1085,2256,,
1086,2257,,
1039,2258,,
949,2259,,
1041,2260,,
1079,2261,,
1087,2262,,
923,2263,,
1073,2264,,
261,2265,,
1079,2266,,
1078,2267,,
1081,2268,,
1088,2269,,
1085,2270,,
1050,2271,,
1089,2272,,
1090,2273,,
1044,2274,,
874,2275,,
829,2276,,
874,2277,,
788,2278,,
793,2279,,
829,2280,,
887,2281,,
817,2282,,
815,2283,,
839,2284,,
811,2285,,
824,2077,,
846,2286,,
832,2287,,
874,2288,,
1091,2289,,
800,1755,,
846,2251,,
824,2290,,
1092,2291,,
821,2292,,
890,2293,,
1093,2294,,
958,2295,,
828,2296,,
846,2297,,
876,2298,,
788,2299,,
851,2300,,
890,2301,,
828,2302,,
958,2303,,
846,2304,,
792,2305,,
827,2306,,
811,2091,,
890,1947,,
1094,2307,,
789,2308,,
786,2309,,
800,2310,,
846,2311,,
890,2312,,
827,2313,,
958,2314,,
800,2315,,
797,2316,,
1095,2317,,
1041,2318,,
1073,2319,,
1089,2320,,
1096,2321,,
1038,2322,,
1097,2323,,
984,2324,,
874,2325,,
1096,2326,,
890,2327,,
1098,2328,,
1038,2329,,
1050,2330,,
1045,2331,,
988,2332,,
835,2333,,
1099,2334,,
1041,2335,,
1041,2336,,
958,2337,,
923,2338,,
1100,2339,,
1101,2340,,
814,2341,,
832,2342,,
813,2343,,
1102,2344,,
827,2345,,
829,2346,,
799,2347,,
824,2348,,
958,2349,,
829,2350,,
874,2351,,
826,2293,,
846,2352,,
832,2353,,
864,2354,,
840,2355,,
1038,2356,,
1103,2357,,
806,2358,,
275,2359,,
830,2360,,
1104,2361,,
1105,2362,,
1106,2363,,
1107,2364,,
1059,2365,,
929,2366,,
1108,2367,,
1101,2368,,
1109,2369,,
1075,2370,,
275,2371,,
984,2372,,
1110,2373,,
261,2374,,
1083,2375,,
949,2376,,
261,2377,,
806,2378,,
839,2379,,
1042,2380,,
949,2381,,
1109,2382,,
874,2383,,
1111,2384,,
843,2385,,
996,2098,,
1112,2386,,
923,2387,,
1039,2388,,
923,2389,,
958,2390,,
1038,2391,,
283,2392,,
1037,2393,,
923,2394,,
1084,2395,,
850,2396,,
814,2397,,
958,2398,,
835,2399,,
283,2400,,
846,2401,,
999,2402,,
822,2403,,
1090,2404,,
958,2405,,
1038,2406,,
839,2407,,
996,2408,,
829,2409,,
821,2410,,
817,2411,,
1053,2280,,
845,2091,,
1081,2412,,
1113,2413,,
850,2414,,
1114,2415,,
1115,2416,,
1116,2417,,
1117,2418,,
1118,2419,,
1119,2420,,
1120,2421,,
1121,2422,,
1122,2423,,
1123,2424,,
1124,2425,,
1125,2426,,
1126,2427,,
1127,2428,,
1128,2429,,
1129,2430,,
1130,2431,,
1131,2432,,
1132,2433,,
1133,2434,,
1134,2435,,
1135,2436,,
1136,2437,,
1137,2438,,
1138,2439,,
1139,2440,,
1140,2441,,
1141,2442,,
1142,2443,,
1143,2444,,
1144,2445,,
1145,2446,,
1146,2447,,
1147,2448,,
1148,2449,,
1149,2450,,
1150,2451,,
1151,2452,,
1152,2453,,
1153,2454,,
1154,2455,,
1155,2456,,
1156,2457,,
1157,2458,,
1158,1820,,
1159,2459,,
1160,2460,,
1161,2461,,
1162,2462,,
1163,2463,,
1164,2464,,
1165,2465,,
1166,2466,,
1167,2467,,
1168,2468,,
1169,2469,,
1170,2470,,
1171,2471,,
1172,2472,,
1173,2473,,
1174,2474,,
1175,2475,,
1176,2476,,
1177,2477,,
1178,2478,,
1179,2479,,
1180,2480,,
1181,2481,,
1182,2482,,
1183,2483,,
1184,2484,,
1185,2485,,
1186,2486,,
1187,2487,,
1188,2488,,
1189,2489,,
1190,2490,,
1191,2491,,
1192,2492,,
1193,2493,,
1194,2494,,
1195,2495,,
1196,2496,,
1197,2497,,
1198,2498,,
1199,2499,,
1200,2500,,
1201,2501,,
1202,2502,,
1203,2503,,
1204,2504,,
1205,2505,,
1206,2506,,
1207,2507,,
1208,2508,,
1209,2509,,
1210,2510,,
1211,2511,,
1212,2512,,
1213,2513,,
1214,2514,,
1215,2515,,
1216,2516,,
1217,2517,,
1218,2518,,
1219,2519,,
1220,2520,,
1221,2521,,
1222,2522,,
1223,2523,,
1224,2524,,
1225,2525,,
1226,2526,,
1227,2527,,
1228,2528,,
1229,2529,,
1230,2530,,
1231,2531,,
1232,2532,,
1233,2533,,
1234,2534,,
1235,2535,,
1236,1940,,
1237,2536,,
1238,2537,,
1239,2538,,
1240,2539,,
1241,2540,,
1242,2541,,
1243,2542,,
1244,2543,,
1245,2544,,
1246,2545,,
1247,2546,,
1248,2547,,
1249,2548,,
1250,2549,,
1251,2550,,
1252,2551,,
1253,2552,,
1254,2553,,
1255,2554,,
1256,2555,,
1257,2556,,
1258,2557,,
1259,2558,,
1260,2559,,
1261,2560,,
1262,2561,,
1263,2562,,
1264,2563,,
1265,2564,,
1266,2565,,
1267,2566,,
1268,2567,,
1269,2568,,
1270,2569,,
1271,2570,,
1272,2571,,
1273,2572,,
1274,2573,,
1275,2574,,
1276,2575,,
1277,2576,,
1278,2577,,
1279,2578,,
1280,2579,,
1281,2580,,
1282,2581,,
1283,1393,,
1284,2582,,
1285,2583,,
1286,2584,,
1287,2585,,
1288,2586,,
1289,2587,,
1290,2588,,
1291,2589,,
1292,2590,,
1293,2591,,
1294,2592,,
1295,2593,,
1296,2594,,
1297,2595,,
1298,2596,,
1299,2597,,
1300,2598,,
1301,2599,,
1302,2600,,
1303,2601,,
1304,2602,,
1305,2603,,
1306,2482,,
1307,2604,,
1308,2605,,
1309,2606,,
1310,2607,,
1311,2608,,
1312,2609,,
1313,2610,,
1314,2611,,
1315,2612,,
1316,2613,,
1317,2614,,
1318,2615,,
1319,2616,,
1320,2617,,
1321,2618,,
1322,2619,,
1323,2620,,
1324,2621,,
1325,2622,,
1326,2623,,
1327,2624,,
1328,2625,,
1329,2626,,
1330,2627,,
1331,2628,,
1332,2629,,
1333,2630,,
1334,2631,,
1335,2632,,
1336,2633,,
1337,2634,,
1338,2635,,
1339,2636,,
1340,2637,,
1341,2638,,
1342,2639,,
1343,2640,,
1344,2641,,
1345,2642,,
1346,2643,,
1347,2644,,
1348,2645,,
1349,2646,,
1350,2647,,
1351,2648,,
1352,2649,,
1353,2650,,
1354,2651,,
1355,2652,,
1356,2653,,
1357,2654,,
1358,2655,,
1359,2656,,
1360,2657,,
1361,2658,,
1362,2659,,
1363,2660,,
1364,2661,,
1365,2662,,
1366,2663,,
1367,2664,,
1368,2665,,
1369,2666,,
1370,2667,,
1371,2668,,
1372,2669,,
1373,2670,,
1374,2671,,
1375,2672,,
1376,2673,,
1377,2674,,
1378,2675,,
1379,2676,,
1380,2677,,
1381,2678,,
1382,2679,,
1383,2680,,
1384,2681,,
1385,2682,,
1386,2683,,
1387,2684,,
1388,2685,,
1389,2686,,
1390,568,,
1391,2687,,
1392,2688,,
1393,2689,,
1394,2690,,
1395,2691,,
1396,2692,,
1397,2693,,
1398,2694,,
1399,2695,,
1400,2696,,
1401,2697,,
1402,424,,
1403,2698,,
1404,2699,,
1405,2700,,
1406,2701,,
1407,2702,,
1408,2703,,
1409,2704,,
1410,2705,,
1411,2706,,
1412,2707,,
1413,2708,,
1414,2709,,
1415,2710,,
1416,2711,,
1417,2712,,
1418,2713,,
1419,2714,,
1420,2715,,
1421,2716,,
1422,2717,,
1423,2718,,
1424,2719,,
1425,2720,,
1426,2721,,
1427,2722,,
1428,2723,,
1429,2724,,
1430,2725,,
1431,2726,,
1432,2727,,
1433,2728,,
1434,2729,,
1435,2730,,
1436,2731,,
1437,2732,,
1438,2733,,
1439,2734,,
1440,2735,,
1441,2736,,
1442,2737,,
1443,2738,,
1444,2739,,
1445,2740,,
1446,2741,,
1447,2742,,
1448,2743,,
1449,2744,,
1450,2745,,
1451,2746,,
1452,2747,,
1453,2748,,
1454,2749,,
1455,2750,,
1456,2751,,
1457,2752,,
1458,2753,,
1459,2754,,
1460,2755,,
1461,2756,,
1462,2757,,
1463,2758,,
1464,2759,,
1465,2760,,
1466,2761,,
1467,2762,,
1468,2763,,
1469,2764,,
1470,2765,,
1471,2766,,
1472,2767,,
1473,2768,,
1474,2769,,
1475,2770,,
1476,2771,,
1477,2772,,
1478,2773,,
1479,2774,,
1480,2775,,
1481,2776,,
1482,2777,,
1483,2778,,
1484,2779,,
1485,2780,,
1486,2781,,
1487,2782,,
1488,2783,,
1489,2784,,
1490,2785,,
1491,2786,,
1492,2787,,
1493,2788,,
1494,2789,,
1495,2790,,
1496,2569,,
1497,2791,,
1498,2792,,
1499,2793,,
1500,1160,,
1501,2794,,
1502,2795,,
1503,2796,,
1504,2797,,
1505,2798,,
1506,2799,,
1507,2800,,
1508,2801,,
1509,2802,,
1510,2803,,
1511,2804,,
1512,2805,,
1513,2806,,
1514,2807,,
1515,2808,,
1516,620,,
1517,2809,,
1518,2810,,
1519,2811,,
1520,2812,,
1521,2813,,
1522,2814,,
1523,2815,,
1524,2816,,
1525,2817,,
1526,2818,,
1527,2819,,
1528,2820,,
1529,2821,,
1530,2822,,
1531,2823,,
1532,2824,,
1533,2825,,
1534,2826,,
1535,2827,,
1536,2828,,
1537,2829,,
1538,2830,,
1539,2831,,
1540,2832,,
1541,2833,,
1542,2834,,
1543,2835,,
1544,2836,,
1545,2837,,
1546,2838,,
1547,2839,,
1548,2840,,
1549,2841,,
1550,2842,,
1551,2843,,
1552,2844,,
1553,2845,,
1554,2846,,
1555,2847,,
1556,2848,,
1557,2849,,
1558,2850,,
1559,2851,,
1560,2852,,
1561,2853,,
1562,2854,,
1563,2855,,
1564,2856,,
1565,2857,,
1566,2858,,
1567,2859,,
1568,2860,,
1569,2861,,
1570,2862,,
1571,2863,,
1572,2864,,
1573,2865,,
1574,2866,,
1575,2867,,
1576,2868,,
1577,2869,,
1578,2870,,
1579,2871,,
1580,2872,,
1581,2873,,
1582,2874,,
1583,2875,,
1584,2876,,
1585,2877,,
1586,2878,,
1587,2879,,
1588,2880,,
1589,2881,,
1590,2882,,
1591,2883,,
1592,2884,,
1593,2885,,
1594,2886,,
1595,2887,,
1596,2888,,
1597,2889,,
1598,2890,,
1114,2891,,
1119,2892,,
1115,696,,
1120,2893,,
1121,2894,,
1117,2895,,
1123,2896,,
1126,2897,,
1122,2898,,
1128,2899,,
1125,2900,,
1129,2901,,
1130,2902,,
1133,2903,,
1134,2904,,
1137,2905,,
1131,2906,,
1135,2758,,
1139,2907,,
1146,2908,,
1144,2909,,
1148,2910,,
1150,2911,,
1154,2912,,
1153,2913,,
1152,2914,,
1157,2915,,
1161,2916,,
1158,2917,,
1160,2918,,
1163,2919,,
1168,2920,,
1164,2921,,
1170,2922,,
1166,2923,,
1171,2924,,
1174,2925,,
1173,2926,,
1169,2927,,
1175,2928,,
1181,2929,,
1182,2930,,
1187,2931,,
1185,2932,,
1183,2933,,
1191,2934,,
1192,2935,,
1193,2936,,
1194,2937,,
1190,2938,,
1200,2939,,
1201,2940,,
1198,2941,,
1202,2942,,
1204,2943,,
1205,2944,,
1206,2945,,
1207,2946,,
1208,2947,,
1209,2948,,
1210,2949,,
1214,2950,,
1216,2951,,
1218,2952,,
1211,2953,,
1217,2954,,
1221,2955,,
1222,2956,,
1220,2957,,
1224,2958,,
1225,2959,,
1226,2960,,
1229,2961,,
1233,2962,,
1235,2963,,
1241,2964,,
1242,2965,,
1246,2966,,
1250,2967,,
1254,2968,,
1255,2969,,
1237,2970,,
1243,2971,,
1258,2972,,
1260,2973,,
1263,2974,,
1265,2975,,
1262,2976,,
1267,2977,,
1268,2978,,
1270,2979,,
1264,2980,,
1266,2981,,
1269,2982,,
1273,2482,,
1275,2983,,
1278,2984,,
1280,2985,,
1276,2986,,
1281,2987,,
1279,2988,,
1282,2989,,
1288,2990,,
1285,2991,,
1286,2992,,
1290,2993,,
1291,2994,,
1292,2995,,
1295,2996,,
1294,2997,,
1298,2998,,
1296,2999,,
1301,3000,,
1303,3001,,
1305,3002,,
1307,3003,,
1310,3004,,
1309,3005,,
1312,3006,,
1314,3007,,
1311,3008,,
1313,3009,,
1316,3010,,
1317,3011,,
1319,3012,,
1320,3013,,
1321,3014,,
1322,3015,,
1326,3016,,
1325,3017,,
1327,3018,,
1330,3019,,
1333,3020,,
1331,3021,,
1337,3022,,
1329,3023,,
1336,3024,,
1340,3025,,
1339,3026,,
1338,3027,,
1332,3028,,
1342,3029,,
1318,3030,,
1344,3031,,
1345,3032,,
1347,3033,,
1343,3034,,
1349,3035,,
1351,3036,,
1350,3037,,
1353,3038,,
1354,3039,,
1355,3040,,
1358,3041,,
1361,3042,,
1360,3043,,
1356,3044,,
1363,3045,,
1365,3046,,
1367,3047,,
1366,3048,,
1369,3049,,
1370,3050,,
1374,3051,,
1372,3052,,
1376,3053,,
1379,3054,,
1377,3055,,
1381,3056,,
1382,3057,,
1380,3058,,
1373,3059,,
1387,3060,,
1388,3061,,
1389,3062,,
1390,3063,,
1391,3064,,
1393,3065,,
1396,3066,,
1398,3067,,
1392,3068,,
1397,3069,,
1401,3070,,
1400,3071,,
1403,3072,,
1402,3073,,
1406,3074,,
1404,3075,,
1407,3076,,
1410,3077,,
1412,3078,,
1405,3079,,
1411,3080,,
1409,3081,,
1415,3082,,
1420,3083,,
1423,3084,,
1421,3085,,
1426,3086,,
1434,3087,,
1425,3088,,
1438,3089,,
1440,3090,,
1114,3091,,
1118,3092,,
1115,3093,,
1120,3094,,
1123,3095,,
1126,3096,,
1117,3097,,
1128,3098,,
1121,3099,,
1116,3100,,
1129,3101,,
1133,3102,,
1132,3103,,
1137,3104,,
1131,3105,,
1139,3106,,
1136,3107,,
1141,3108,,
1143,3109,,
1135,3110,,
1144,3111,,
1150,3112,,
1151,3113,,
1156,3114,,
1149,3115,,
1142,3116,,
1161,3117,,
1152,3118,,
1158,3119,,
1165,3120,,
1168,3121,,
1170,3122,,
1171,3123,,
1164,3124,,
1176,3125,,
1178,3126,,
1187,3127,,
1182,3128,,
1159,3129,,
1186,3130,,
1192,3131,,
1193,3132,,
1180,3133,,
1199,3134,,
1195,3135,,
1190,3136,,
1201,3137,,
1202,3138,,
1207,3139,,
1205,3140,,
1209,3141,,
1210,3142,,
1208,3143,,
1213,3144,,
1215,3145,,
1211,3146,,
1219,3147,,
1224,3148,,
1225,3149,,
1231,3150,,
1227,3151,,
1228,3152,,
1223,3153,,
1241,3154,,
1232,3155,,
1242,3156,,
1247,3157,,
1250,3158,,
1246,3159,,
1252,3160,,
1256,3161,,
1237,3162,,
1254,3163,,
1259,3164,,
1243,3165,,
1260,3166,,
1268,3167,,
1267,3168,,
1271,3169,,
1265,3170,,
1274,3171,,
1272,3172,,
1273,3173,,
1278,3174,,
1599,3175,,
1600,3176,,
1601,3177,,
1306,3178,,
1556,3179,,
1269,3180,,
1556,3181,,
1269,3182,,
1191,3183,,
1232,3184,,
1556,3185,,
1556,3186,,
1412,3187,,
1437,3188,,
1602,3189,,
1190,3190,,
1597,3191,,
1411,3192,,
1192,3193,,
1184,2482,,
1603,3194,,
1153,3195,,
1168,3196,,
1128,3197,,
1163,3198,,
1149,3199,,
1604,3200,,
1134,3201,,
1287,3202,,
1149,3203,,
1227,3204,,
1149,2482,,
1605,3205,,
1606,3206,,
1607,3207,,
1608,3208,,
1609,3209,,
1610,3210,,
1611,3211,,
1612,3212,,
1613,3213,,
1614,3214,,
1615,3215,,
1616,3216,,
1617,3217,,
1618,3218,,
1619,3219,,
1620,3220,,
1621,3221,,
1622,3222,,
1623,3223,,
1624,3224,,
1625,3225,,
1626,3226,,
1627,3227,,
1628,3228,,
1629,3229,,
1630,3230,,
1631,3231,,
1632,3232,,
1633,3233,,
1634,3234,,
1635,3235,,
1636,3236,,
1637,3237,,
1638,3238,,
1639,3239,,
1640,3240,,
1641,3241,,
1642,3242,,
1643,3243,,
1644,3244,,
1645,3245,,
1646,3246,,
1647,3247,,
1648,3248,,
1649,3249,,
1650,3250,,
1651,3251,,
1652,3252,,
1653,3253,,
1654,3254,,
1655,3255,,
1656,3256,,
1657,3257,,
1658,3258,,
1659,3259,,
1660,3260,,
1661,3261,,
1662,3262,,
1663,3263,,
1664,3264,,
1665,3265,,
1666,3266,,
1667,3267,,
1668,3268,,
1669,3269,,
1670,3270,,
1671,3271,,
1672,3272,,
1673,3273,,
1674,3274,,
1675,3275,,
1676,3276,,
1677,3277,,
1678,3278,,
1679,3279,,
1680,3280,,
1681,3281,,
1682,3282,,
1683,3283,,
1684,3284,,
1685,3285,,
1686,3286,,
1687,3287,,
1688,3288,,
1689,3289,,
1690,3290,,
1691,3291,,
1692,3292,,
1693,3293,,
1694,3294,,
1695,3295,,
1696,3296,,
1697,3297,,
1698,3298,,
1699,3299,,
1700,3300,,
1701,3301,,
1702,3302,,
1703,3303,,
1704,3304,,
1705,3305,,
1706,3306,,
1707,3307,,
1708,3308,,
1709,3309,,
1710,3310,,
1711,3311,,
1712,3312,,
1713,3313,,
1714,3314,,
1715,3315,,
1716,3316,,
1717,3317,,
1718,3318,,
1719,3319,,
1720,3320,,
1721,3321,,
1722,3322,,
1723,3323,,
1724,3324,,
1725,3325,,
1726,3326,,
1727,3327,,
1728,3328,,
1729,3329,,
1730,3330,,
1731,3331,,
1732,3332,,
1733,3333,,
1734,3334,,
1735,3335,,
1736,3336,,
1737,501,,
1738,3337,,
1739,3338,,
1740,3339,,
1741,3340,,
1742,3341,,
1743,3342,,
1744,3343,,
1745,3344,,
1746,3345,,
1747,3346,,
1748,3347,,
1749,3348,,
1750,3349,,
1751,3350,,
1752,3282,,
1753,3351,,
1754,3352,,
1755,3353,,
1756,3354,,
1757,3355,,
1758,3356,,
1759,3357,,
1760,3358,,
1761,3359,,
1762,3360,,
1763,3361,,
1764,3362,,
1765,3363,,
1766,3364,,
1767,3365,,
1768,3366,,
1769,3367,,
1770,3368,,
1771,3369,,
1772,3370,,
1773,3371,,
1774,3372,,
1775,3373,,
1776,3374,,
1777,3375,,
1778,3376,,
1779,3377,,
1780,3378,,
1781,3379,,
1782,3380,,
1783,3381,,
1784,3382,,
1785,3383,,
1786,3384,,
1787,3385,,
1788,3386,,
1789,3387,,
1790,3388,,
1791,3389,,
1792,3390,,
1793,3391,,
1794,3392,,
1795,3393,,
1796,3394,,
1797,3395,,
1798,3396,,
1799,3397,,
1800,3398,,
1801,3399,,
1802,3400,,
1803,3401,,
1804,3402,,
1805,3403,,
1806,3404,,
1807,3405,,
1808,3406,,
1809,3407,,
1810,3408,,
1811,3409,,
1812,3410,,
1813,3411,,
1814,3412,,
1815,3413,,
1816,3414,,
1817,3415,,
1818,3416,,
1819,3417,,
1820,3418,,
1821,3419,,
1822,3420,,
1823,3421,,
1824,3422,,
1825,3423,,
1826,3424,,
1827,3425,,
1828,3426,,
1829,3427,,
1830,3428,,
1831,3429,,
1832,3430,,
1833,3431,,
1834,3432,,
1835,3433,,
1836,3434,,
1837,3435,,
1838,3436,,
1839,3437,,
1840,3438,,
1841,3439,,
1842,3440,,
1843,3441,,
1844,3442,,
1845,3443,,
1846,3444,,
1847,3445,,
1848,3446,,
1849,3447,,
1850,3448,,
1851,3449,,
1852,3311,,
1853,3450,,
1854,3451,,
1855,3452,,
1856,3453,,
1857,3454,,
1858,3455,,
1859,3456,,
1860,3457,,
1861,3458,,
1862,3459,,
1863,3460,,
1864,3461,,
1865,3462,,
1866,3463,,
1867,3464,,
1868,3465,,
1869,3466,,
1870,3467,,
1871,3468,,
1872,3469,,
1873,3470,,
1874,3471,,
1875,3472,,
1876,3473,,
1877,3474,,
1878,3475,,
1879,3476,,
1880,3477,,
1881,3478,,
1882,3479,,
1883,3480,,
1884,3481,,
1885,3482,,
1886,3243,,
1887,3483,,
1888,3484,,
1889,3218,,
1890,3485,,
1891,3486,,
1892,3487,,
1893,3488,,
1894,3489,,
1895,3490,,
1896,3491,,
1897,3492,,
1898,3493,,
1899,3494,,
1900,3495,,
1901,3496,,
1902,3497,,
1903,3498,,
1904,3499,,
1905,3500,,
1906,3501,,
1907,3502,,
1908,3503,,
1909,3504,,
1910,3505,,
1911,3506,,
1912,3507,,
1913,3508,,
1914,3509,,
1915,3510,,
1916,3511,,
1917,3512,,
1918,3513,,
1919,3514,,
1920,3515,,
1921,3516,,
1922,3478,,
1923,3517,,
1924,3518,,
1925,3519,,
1926,3520,,
1927,3521,,
1928,3522,,
1929,3523,,
1930,3524,,
1931,3525,,
1932,3526,,
1933,3527,,
1934,3528,,
1935,3529,,
1936,3530,,
1937,3531,,
1938,3532,,
1939,3533,,
1940,3534,,
1941,3535,,
1942,3536,,
1943,3537,,
1944,3538,,
1945,3539,,
1946,3540,,
1947,3541,,
1948,3542,,
1949,3543,,
1950,3544,,
1951,3545,,
1952,3546,,
1953,3547,,
1954,3548,,
1955,3549,,
1956,3550,,
1957,3551,,
1958,3552,,
1959,3553,,
1960,3554,,
1961,3555,,
1962,3556,,
1963,3557,,
1964,3558,,
1965,3559,,
1966,3560,,
1967,3561,,
1968,3562,,
1969,3563,,
1970,3564,,
1971,3565,,
1972,3566,,
1973,3567,,
1974,3568,,
1975,3569,,
1976,3570,,
1977,3571,,
1978,3572,,
1979,2292,,
1980,3573,,
1981,3574,,
1982,3575,,
1983,3576,,
1984,3577,,
1985,3578,,
1986,3579,,
1987,3580,,
1988,3581,,
1989,3582,,
1990,3583,,
1991,3584,,
1992,3585,,
1993,3586,,
1994,3587,,
1995,3588,,
1996,3589,,
1997,3590,,
1998,3591,,
1999,3592,,
2000,3593,,
2001,3594,,
2002,150,,
2003,3595,,
2004,3596,,
2005,3597,,
2006,3598,,
2007,3599,,
2008,3600,,
2009,3601,,
2010,3602,,
2011,3603,,
2012,3604,,
2013,3605,,
2014,3606,,
2015,3607,,
2016,3608,,
2017,3609,,
2018,3610,,
2019,3611,,
2020,3612,,
2021,3613,,
2022,3614,,
2023,3615,,
2024,3616,,
2025,3617,,
2026,3618,,
2027,3619,,
2028,3620,,
2029,3621,,
2030,3622,,
2031,3623,,
2032,3624,,
2033,3625,,
2034,3626,,
2035,3627,,
2036,3628,,
2037,3629,,
2038,3630,,
2039,3631,,
2040,3632,,
2041,3633,,
2042,3634,,
2043,3635,,
2044,3636,,
2045,3637,,
2046,3638,,
2047,3639,,
2048,3640,,
2049,3641,,
2050,3642,,
2051,3643,,
2052,3644,,
2053,3645,,
2054,3646,,
2055,3647,,
2056,3648,,
2057,3649,,
2058,3650,,
2059,3651,,
2060,3652,,
2061,3653,,
2062,3654,,
2063,3655,,
2064,3656,,
2065,3657,,
2066,3658,,
2067,3659,,
2068,3660,,
2069,3661,,
2070,3662,,
2071,3663,,
2072,3664,,
2073,3665,,
2074,3666,,
2075,3667,,
2076,3668,,
2077,3669,,
2078,3670,,
2079,3671,,
2080,3672,,
2081,3673,,
2082,3674,,
2083,3675,,
2084,3676,,
2085,3677,,
2086,3678,,
2087,3679,,
2088,3680,,
2089,3681,,
2090,3682,,
2091,3683,,
2092,3684,,
2093,3685,,
2094,3686,,
2095,3687,,
2096,3688,,
2097,3689,,
2098,3690,,
2099,3691,,
2100,3692,,
2101,3693,,
2102,3694,,
2103,3695,,
2104,3696,,
2105,3697,,
2106,3698,,
2107,3699,,
2108,3700,,
2109,3701,,
2110,3702,,
2111,3703,,
2112,3704,,
2113,3705,,
2114,3706,,
2115,3707,,
2116,3708,,
2117,3709,,
2118,3710,,
2119,3711,,
2120,3712,,
2121,3713,,
2122,3714,,
2123,3715,,
2124,3716,,
2125,3717,,
2126,3718,,
2127,3719,,
2128,3720,,
2129,3721,,
2130,1869,,
2131,3722,,
2132,3723,,
2133,3724,,
2134,3725,,
2135,3726,,
2136,3727,,
2137,3728,,
2138,3729,,
2139,3730,,
2140,3731,,
2141,3732,,
2142,3733,,
2143,3734,,
2144,3735,,
2145,3736,,
2146,3737,,
2147,3738,,
2148,3739,,
2149,3740,,
2150,3741,,
2151,3742,,
2152,3743,,
2153,3744,,
2154,3745,,
2155,3746,,
2156,3747,,
2157,3748,,
2158,3749,,
2159,3750,,
2160,3751,,
2161,3752,,
2162,3753,,
2163,3754,,
2164,3755,,
2165,3756,,
2166,3757,,
2167,3758,,
2168,3759,,
2169,3760,,
2170,3761,,
2171,3762,,
2172,3763,,
2173,3764,,
2174,3765,,
2175,3766,,
2176,3767,,
2177,3768,,
2178,3769,,
2179,3770,,
2180,3771,,
2181,3772,,
2182,3773,,
2183,3774,,
2184,3775,,
2185,3776,,
2186,3777,,
2187,3778,,
2188,3779,,
2189,3780,,
2190,3781,,
2191,3782,,
2192,3783,,
2193,3784,,
2194,3785,,
2195,3786,,
2196,3787,,
2197,3788,,
2198,3789,,
2199,3790,,
1609,3791,,
1608,3792,,
1611,3793,,
1613,3794,,
1610,3795,,
1606,3796,,
1607,3797,,
1617,3798,,
1614,3215,,
1619,3799,,
1624,3800,,
1621,3801,,
1627,3802,,
1625,3803,,
1622,3804,,
1616,3805,,
1629,3806,,
1612,3807,,
1633,3808,,
1635,3375,,
1631,3809,,
1632,3810,,
1626,3811,,
